1	-73	48	-7	1	1	1
2	-72	48	-7	1	1	1
3	-71	81	-7	1	1	1
4	-71	-54	-7	1	1	1
5	-71	48	-7	1	1	1
6	-70	59	-7	1	1	1
7	-70	-54	-7	1	1	1
8	-70	48	-7	1	1	1
9	-70	81	-7	1	1	1
10	-69	59	-7	1	1	1
11	-69	-54	-7	1	1	1
12	-69	48	-7	1	1	1
13	-69	81	-7	1	1	1
14	-68	59	-7	1	1	1
15	-68	-54	-7	1	1	1
16	-68	-42	-7	1	1	1
17	-68	48	-7	1	1	1
18	-68	81	-7	1	1	1
19	-67	59	-7	1	1	1
20	-67	-54	-7	1	1	1
21	-67	-42	-7	1	1	1
22	-67	48	-7	1	1	1
23	-67	81	-7	1	1	1
24	-66	59	-7	1	1	1
25	-66	-54	-7	1	1	1
26	-66	-42	-7	1	1	1
27	-66	48	-7	1	1	1
28	-66	81	-7	1	1	1
29	-65	59	-7	1	1	1
30	-65	-54	-7	1	1	1
31	-65	-42	-7	1	1	1
32	-65	48	-7	1	1	1
33	-65	81	-7	1	1	1
34	-64	-30	-7	1	1	1
35	-64	59	-7	1	1	1
36	-64	70	-7	1	1	1
37	-64	-54	-7	1	1	1
38	-64	-42	-7	1	1	1
39	-64	48	-7	1	1	1
40	-64	81	-7	1	1	1
41	-63	-30	-7	1	1	1
42	-63	59	-7	1	1	1
43	-63	70	-7	1	1	1
44	-63	-54	-7	1	1	1
45	-63	-42	-7	1	1	1
46	-63	48	-7	1	1	1
47	-63	81	-7	1	1	1
48	-62	-30	-7	1	1	1
49	-62	59	-7	1	1	1
50	-62	70	-7	1	1	1
51	-62	-42	-7	1	1	1
52	-62	48	-7	1	1	1
53	-62	81	-7	1	1	1
54	-61	-30	-7	1	1	1
55	-61	-78	-7	1	1	1
56	-61	70	-7	1	1	1
57	-61	-42	-7	1	1	1
58	-61	48	-7	1	1	1
59	-61	81	-7	1	1	1
60	-60	-30	-7	1	1	1
61	-60	-78	-7	1	1	1
62	-60	70	-7	1	1	1
63	-60	48	-7	1	1	1
64	-60	81	-7	1	1	1
65	-59	-30	-7	1	1	1
66	-59	-78	-7	1	1	1
67	-59	70	-7	1	1	1
68	-59	48	-7	1	1	1
69	-59	81	-7	1	1	1
70	-58	26	-7	1	1	1
71	-58	-78	-7	1	1	1
72	-58	-30	-7	1	1	1
73	-58	70	-7	1	1	1
74	-58	37	-7	1	1	1
75	-58	48	-7	1	1	1
76	-58	81	-7	1	1	1
77	-57	26	-7	1	1	1
78	-57	-78	-7	1	1	1
79	-57	70	-7	1	1	1
80	-57	-30	-7	1	1	1
81	-57	37	-7	1	1	1
82	-57	48	-7	1	1	1
83	-57	81	-7	1	1	1
84	-56	26	-7	1	1	1
85	-56	-78	-7	1	1	1
