1	-33	-12	-4	1	1	1
2	-32	-12	-4	1	1	1
3	-31	-12	-4	1	1	1
4	-33	-14	-4	1	1	1
5	-33	-16	-4	1	1	1
6	-33	10	-4	1	1	1
7	-33	17	-4	1	1	1
8	-33	6	-4	1	1	1
9	-33	0	-4	1	1	1
10	-33	2	-4	1	1	1
11	-33	13	-4	1	1	1
12	-33	-4	-4	1	1	1
13	-33	16	-4	1	1	1
14	-33	-8	-4	1	1	1
15	-33	12	-4	1	1	1
16	-33	-10	-4	1	1	1
17	-33	14	-4	1	1	1
18	-33	-6	-4	1	1	1
19	-33	11	-4	1	1	1
20	-33	-2	-4	1	1	1
21	-30	-12	-4	1	1	1
22	-32	-14	-4	1	1	1
23	-29	-12	-4	1	1	1
24	-32	-16	-4	1	1	1
25	-32	10	-4	1	1	1
26	-32	17	-4	1	1	1
27	-32	6	-4	1	1	1
28	-32	13	-4	1	1	1
29	-32	2	-4	1	1	1
30	-32	0	-4	1	1	1
31	-32	-4	-4	1	1	1
32	-32	16	-4	1	1	1
33	-32	-8	-4	1	1	1
34	-32	12	-4	1	1	1
35	-32	-10	-4	1	1	1
36	-32	14	-4	1	1	1
37	-32	11	-4	1	1	1
38	-32	-6	-4	1	1	1
39	-32	-2	-4	1	1	1
40	-31	-14	-4	1	1	1
41	-28	-12	-4	1	1	1
42	-31	-16	-4	1	1	1
43	-30	-14	-4	1	1	1
44	-31	10	-4	1	1	1
45	-31	17	-4	1	1	1
46	-31	6	-4	1	1	1
47	-31	13	-4	1	1	1
48	-31	2	-4	1	1	1
49	-31	0	-4	1	1	1
50	-31	-4	-4	1	1	1
51	-31	16	-4	1	1	1
52	-31	-8	-4	1	1	1
53	-31	12	-4	1	1	1
54	-31	-10	-4	1	1	1
55	-31	14	-4	1	1	1
56	-31	11	-4	1	1	1
57	-31	-6	-4	1	1	1
58	-31	-2	-4	1	1	1
59	-27	-12	-4	1	1	1
60	-29	-14	-4	1	1	1
61	-30	-16	-4	1	1	1
62	-26	-12	-4	1	1	1
63	-30	10	-4	1	1	1
64	-30	17	-4	1	1	1
65	-30	6	-4	1	1	1
66	-30	13	-4	1	1	1
67	-30	2	-4	1	1	1
68	-30	-4	-4	1	1	1
69	-30	0	-4	1	1	1
70	-30	16	-4	1	1	1
71	-30	-8	-4	1	1	1
72	-30	-10	-4	1	1	1
73	-30	12	-4	1	1	1
74	-30	14	-4	1	1	1
75	-30	11	-4	1	1	1
76	-30	-6	-4	1	1	1
77	-30	-2	-4	1	1	1
78	-28	-14	-4	1	1	1
79	-25	-12	-4	1	1	1
80	-29	-16	-4	1	1	1
81	-29	10	-4	1	1	1
82	-29	17	-4	1	1	1
83	-27	-14	-4	1	1	1
84	-29	6	-4	1	1	1
85	-29	13	-4	1	1	1
86	-29	2	-4	1	1	1
87	-29	-4	-4	1	1	1
88	-29	16	-4	1	1	1
89	-29	0	-4	1	1	1
90	-29	-8	-4	1	1	1
91	-29	-10	-4	1	1	1
92	-29	12	-4	1	1	1
93	-29	14	-4	1	1	1
94	-29	11	-4	1	1	1
95	-29	-6	-4	1	1	1
96	-29	-2	-4	1	1	1
97	-24	-12	-4	1	1	1
98	-26	-14	-4	1	1	1
99	-28	-16	-4	1	1	1
100	-28	10	-4	1	1	1
101	-28	17	-4	1	1	1
102	-28	6	-4	1	1	1
103	-23	-12	-4	1	1	1
104	-28	13	-4	1	1	1
105	-28	2	-4	1	1	1
106	-28	-4	-4	1	1	1
107	-28	16	-4	1	1	1
108	-28	0	-4	1	1	1
109	-28	-8	-4	1	1	1
110	-28	-10	-4	1	1	1
111	-28	12	-4	1	1	1
112	-28	14	-4	1	1	1
113	-28	11	-4	1	1	1
114	-28	-6	-4	1	1	1
115	-28	-2	-4	1	1	1
116	-25	-14	-4	1	1	1
117	-22	-12	-4	1	1	1
118	-27	-16	-4	1	1	1
119	-27	10	-4	1	1	1
120	-27	17	-4	1	1	1
121	-27	6	-4	1	1	1
122	-27	13	-4	1	1	1
123	-24	-14	-4	1	1	1
124	-27	2	-4	1	1	1
125	-27	-4	-4	1	1	1
126	-27	16	-4	1	1	1
127	-27	0	-4	1	1	1
128	-27	-8	-4	1	1	1
129	-27	-10	-4	1	1	1
130	-27	12	-4	1	1	1
131	-27	14	-4	1	1	1
132	-27	11	-4	1	1	1
133	-27	-6	-4	1	1	1
134	-27	-2	-4	1	1	1
135	-21	-12	-4	1	1	1
136	-23	-14	-4	1	1	1
137	-26	-16	-4	1	1	1
138	-26	10	-4	1	1	1
139	-26	17	-4	1	1	1
140	-26	6	-4	1	1	1
141	-26	13	-4	1	1	1
142	-26	2	-4	1	1	1
143	-26	16	-4	1	1	1
144	-26	-4	-4	1	1	1
145	-26	0	-4	1	1	1
146	-26	-8	-4	1	1	1
147	-26	-10	-4	1	1	1
148	-26	14	-4	1	1	1
149	-26	12	-4	1	1	1
150	-20	-12	-4	1	1	1
151	-26	11	-4	1	1	1
152	-26	-6	-4	1	1	1
153	-26	-2	-4	1	1	1
154	-22	-14	-4	1	1	1
155	-19	-12	-4	1	1	1
156	-25	-16	-4	1	1	1
157	-25	10	-4	1	1	1
158	-25	17	-4	1	1	1
159	-25	6	-4	1	1	1
160	-25	13	-4	1	1	1
161	-25	2	-4	1	1	1
162	-25	16	-4	1	1	1
163	-25	-4	-4	1	1	1
164	-25	0	-4	1	1	1
165	-25	-8	-4	1	1	1
166	-25	-10	-4	1	1	1
167	-25	14	-4	1	1	1
168	-25	12	-4	1	1	1
169	-21	-14	-4	1	1	1
170	-25	11	-4	1	1	1
171	-25	-6	-4	1	1	1
172	-25	-2	-4	1	1	1
173	-18	-12	-4	1	1	1
174	-20	-14	-4	1	1	1
175	-24	-16	-4	1	1	1
176	-24	10	-4	1	1	1
177	-24	17	-4	1	1	1
178	-24	6	-4	1	1	1
179	-24	16	-4	1	1	1
180	-24	13	-4	1	1	1
181	-24	2	-4	1	1	1
182	-24	-4	-4	1	1	1
183	-24	0	-4	1	1	1
184	-24	-8	-4	1	1	1
185	-24	-10	-4	1	1	1
